Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
12204	-3878.224	-4024.218	145.9944	0.258107	0.0666754	0.067352	0.0635476	0.00663364	0.0637668	0.0449017	0.0584956	0.0369203	0.0626594	0.0385098	0.129166	0.0185705	0.0428691	0.093551	0.00338365	0.103928	0.0878656	0.176856	0.0629473	0.0862252	0.134067	0.0495362	0.00119244	0.0209232	0.046075	0.0970832	0.0608466	0.0590062	0.0453897	0.067025	0.00960738	0.0656931	0.10098	0.0710865	0.0221178	0.0565343	0.213986	0.0130829	0.0483475	0.0145154	0.0264907	0.0163168	0.00301367	0.0162764	0.017437	0.0543192	0.0154457	0.0397324	0.0198503	0.0379386	0.0799802	0.0128356	0.036604	0.0379632	0.0524154	0.08207	0.035203	0.0266368	0.343052	0.0890381	0.0026607	0.0487045	0.0318348	0.0559175	0.0149402	0.0247885	0.0104764	0.053855	0.0161079	0.0190769	0.00881394	0.1867	0.226461	0.00414196	0.054384	0.0111352	0.0109537	0.00251181	0.0741759	0.142603	0.0319829	0.112621	0.0747657	0.0709197	0.0575219	0.00110191	0.0571578	0.00635724	1.094906	0.9050941	0.256348	0.514855	0.812926	1.23012	1.94229	3.90094	0.9842547	0.826641	0.0493955	0.0127601	0.0128896	0.0121615	0.00126952	0.0122034	0.0085931	0.0111947	0.00706566	0.0119915	0.00736984	0.0247192	0.00355395	0.00820412	0.0179034	0.00064755	0.0198893	0.0168154	0.0338459	0.0120466	0.0165014	0.0256571	0.00948005	0.000228205	0.00400421	0.00881765	0.0185794	0.0116446	0.0112924	0.00868649	0.012827	0.00183862	0.0125721	0.0193251	0.0136042	0.00423282	0.0108193	0.0409518	0.00250376	0.00925255	0.0027779	0.00506969	0.00312264	0.000576743	0.00311492	0.00333703	0.0103954	0.00295593	0.00760382	0.00379888	0.00726054	0.0153063	0.00245643	0.00700513	0.00726524	0.010031	0.0157062	0.006737	0.00509765	0.0656519	0.0170398	0.000509194	0.00932087	0.00609242	0.0107013	0.00285919	0.00474391	0.00200493	0.0103065	0.00308266	0.00365087	0.00168678	0.0357299	0.0433392	0.000792672	0.0104078	0.00213102	0.00209628	0.0004807	0.0141955	0.0272908	0.00612077	0.021553	0.0143084	0.0135723	0.0110083	0.000210879	0.0109386	0.00121662	0.452547	0.547453	5.225317
12240	-3876.642	-4020.4	143.7573	0.287353	0.0431287	0.118718	0.0832972	0.102354	0.0455952	0.0298669	0.0255738	0.0337952	0.0671863	0.0661614	0.183453	0.0824742	0.0901999	0.16711	0.0417915	0.147608	0.145017	0.11265	0.0431381	0.0970401	0.113481	0.0760714	0.00583768	0.00425651	0.0654399	0.124322	0.0483463	0.0351584	0.0366785	0.0625916	0.0187615	0.0761668	0.142573	0.0635926	0.0440705	0.123916	0.244073	0.00995411	0.0145077	0.0201638	0.0260488	0.0303611	0.010618	0.0131981	0.0171812	0.022321	0.0228867	0.0654562	0.0140264	0.0383466	0.0674615	0.0359735	0.033714	0.0326424	0.0399875	0.110986	0.138933	0.0416331	0.278258	0.118413	0.0336853	0.0432856	0.0635663	0.0228432	0.0245823	0.0292643	0.0149566	0.106819	0.0147244	0.0681341	0.0137138	0.22736	0.2944	0.0104869	0.108795	0.00885156	0.00280443	0.0526303	0.0631445	0.212035	0.0277627	0.0885338	0.201302	0.140362	0.021351	0.0190376	0.0441412	0.00394497	1.028331	0.9716691	0.318905	0.572709	0.840388	1.18993	1.74609	3.13573	0.8263685	0.9448993	0.0444514	0.00667169	0.0183648	0.0128855	0.0158334	0.00705323	0.00462019	0.00395608	0.00522787	0.0103932	0.0102347	0.0283788	0.0127581	0.0139532	0.0258507	0.00646483	0.0228339	0.022433	0.0174262	0.00667314	0.0150114	0.0175547	0.0117677	0.000903045	0.00065845	0.0101231	0.0192317	0.00747881	0.00543874	0.00567389	0.00968245	0.00290227	0.0117824	0.022055	0.0098373	0.00681738	0.0191689	0.0377562	0.00153983	0.00224424	0.00311918	0.00402955	0.00469663	0.00164253	0.00204165	0.00265781	0.0034529	0.00354041	0.0101256	0.00216978	0.00593194	0.0104358	0.00556483	0.0052153	0.00504954	0.00618577	0.0171687	0.0214919	0.00644032	0.0430444	0.0183177	0.00521086	0.00669596	0.00983322	0.00353367	0.00380269	0.00452697	0.00231368	0.0165241	0.00227775	0.0105398	0.00212142	0.035171	0.0455414	0.00162224	0.0168297	0.00136927	0.000433824	0.00814151	0.00976797	0.0328001	0.00429469	0.0136955	0.0311398	0.021713	0.00330284	0.00294498	0.00682832	0.000610257	0.485835	0.514165	6.464438
12276	-3883.96	-4028.656	144.6966	0.388897	0.0626635	0.134265	0.0315908	0.0785723	0.0301534	0.0279527	0.0262104	0.0145546	0.0534618	0.051594	0.0796935	0.0612845	0.0798328	0.144703	0.0590049	0.12262	0.0813191	0.267925	0.0620376	0.0996634	0.0602601	0.0386134	0.015433	0.0137082	0.0953129	0.104851	0.0356627	0.0642268	0.0180712	0.0627206	0.047709	0.0883799	0.141736	0.0424038	0.0181942	0.0427999	0.266104	0.0160729	0.00359004	0.0122099	0.00914657	0.0520977	0.00118623	0.0117815	0.0288323	0.0965852	0.00808361	0.0700003	0.0304263	0.0320312	0.116513	0.0648718	0.0102211	0.0054105	0.0751663	0.0782284	0.0955338	0.0134162	0.295534	0.0375652	0.00563527	0.0179453	0.0502463	0.0264778	0.0206985	0.0565849	0.0206903	0.0728138	0.0248977	0.0183438	0.0344696	0.19095	0.238274	0.0159268	0.0999237	0.0268896	0.0214007	0.0190507	0.083766	0.165082	0.0359068	0.0853281	0.195725	0.126166	0.0319031	0.0068811	0.036221	0.00826473	1.138886	0.8611141	0.277427	0.535085	0.822759	1.21542	1.86886	3.60455	0.9271164	0.7561022	0.0646529	0.0104176	0.0223211	0.00525187	0.0130624	0.00501291	0.00464704	0.0043574	0.00241965	0.00888785	0.00857734	0.0132488	0.0101883	0.013272	0.0240564	0.00980937	0.0203851	0.013519	0.0445417	0.0103135	0.0165687	0.010018	0.00641936	0.00256568	0.00227895	0.0158455	0.0174312	0.00592881	0.0106775	0.00300427	0.0104271	0.00793147	0.0146929	0.0235632	0.0070495	0.00302473	0.00711535	0.044239	0.00267208	0.000596832	0.00202986	0.00152059	0.00866108	0.000197207	0.00195864	0.00479328	0.016057	0.00134388	0.0116373	0.00505827	0.00532508	0.0193699	0.0107847	0.00169922	0.000899478	0.0124962	0.0130052	0.0158822	0.00223041	0.0491316	0.00624509	0.000936845	0.00298335	0.00835329	0.00440185	0.00344106	0.00940706	0.00343969	0.0121051	0.00413916	0.0030496	0.00573045	0.0317449	0.0396124	0.00264777	0.016612	0.00447032	0.00355779	0.00316711	0.0139258	0.0274443	0.00596939	0.0141855	0.0325386	0.0209746	0.00530378	0.00114396	0.00602162	0.00137398	0.430557	0.569443	6.015153
12312	-3877.192	-4025.075	147.8828	0.189086	0.0348415	0.0527504	0.0214346	0.08722	0.0292932	0.0367809	0.0243039	0.0514383	0.104051	0.0239483	0.0548135	0.0349615	0.0770179	0.0664422	0.100135	0.0645203	0.05141	0.150646	0.0295642	0.0474682	0.0710582	0.047343	0.0178504	0.00395707	0.0456065	0.0688757	0.0338141	0.0467179	0.0315979	0.0755952	0.0294774	0.0793505	0.0590039	0.0540924	0.0100899	0.0836187	0.127609	0.0210094	0.012103	0.00809027	0.00409805	0.0029493	0.00397988	0.0101786	0.0203489	0.0143855	0.198855	0.0650132	0.00119207	0.0479374	0.0327412	0.084405	0.00975003	0.00283288	0.0361085	0.0130838	0.00433166	0.01317	0.053699	0.0235294	0.025785	0.0296794	0.0305951	0.0212164	0.0390372	0.0141496	0.0328376	0.0548852	0.00664258	0.0155351	0.0306904	0.0556215	0.00267572	0.0562722	0.0865364	0.0869789	0.00110739	0.0282994	0.0228963	0.190668	0.0742875	0.128165	0.0293832	0.0202666	0.106058	0.0162748	0.00492964	0.00346829	1.062635	0.9373651	0.246497	0.505108	0.808093	1.23748	1.97977	4.05685	1.012591	0.8821139	0.0459335	0.00846382	0.0128143	0.00520697	0.0211878	0.007116	0.00893496	0.005904	0.0124956	0.0252765	0.00581762	0.0133155	0.00849297	0.0187095	0.0161404	0.0243251	0.0156735	0.0124887	0.0365955	0.00718183	0.0115312	0.0172617	0.0115007	0.00433629	0.000961266	0.0110789	0.0167315	0.00821425	0.0113489	0.00767589	0.0183639	0.00716076	0.0192761	0.0143334	0.0131403	0.00245109	0.020313	0.0309993	0.00510369	0.0029401	0.00196532	0.000995512	0.000716456	0.000966808	0.00247263	0.00494324	0.00349457	0.0483066	0.0157932	0.000289582	0.0116451	0.00795361	0.020504	0.00236851	0.000688174	0.00877161	0.00317838	0.00105226	0.0031993	0.0130448	0.00571585	0.00626378	0.00720984	0.00743229	0.00515396	0.00948307	0.00343726	0.00797704	0.0133329	0.00161364	0.00377384	0.00745542	0.0135118	0.000649995	0.0136698	0.0210217	0.0211292	0.000269011	0.00687459	0.00556206	0.0463177	0.0180462	0.0311343	0.00713788	0.00492324	0.0257641	0.00395354	0.00119753	0.00084253	0.468683	0.531317	4.11652
12348	-3881.552	-4026.122	144.5706	0.237069	0.0166745	0.0941011	0.0844129	0.122562	0.00126139	0.0295001	0.0458255	0.0943162	0.102947	0.066861	0.137306	0.0622131	0.106587	0.118324	0.147194	0.0967095	0.103439	0.133241	0.0990009	0.0542264	0.102129	0.0737626	0.0160821	0.0111659	0.074654	0.0878847	0.0610784	0.0412197	0.0452293	0.0676512	0.0258717	0.0604732	0.083256	0.0702584	0.024937	0.11046	0.171858	0.0226052	0.0103706	0.00842619	0.0500895	0.0361445	0.0156773	0.0285597	0.00920417	0.0281432	0.0474991	0.0402736	0.0362337	0.0249847	0.179396	0.127952	0.00378722	0.0026031	0.046056	0.0548152	0.0648144	0.0597888	0.227368	0.122979	0.00959164	0.0812165	0.0645413	0.0362053	0.022828	0.0712892	0.044723	0.0932974	0.0755051	0.0121164	0.028253	0.212122	0.296617	0.00919817	0.0306117	0.024572	0.0643462	0.0308781	0.00798562	0.0417475	0.0498804	0.0486268	0.086088	0.154754	0.0594064	0.002277	0.0634834	0.0134863	1.059749	0.9402511	0.326475	0.5793	0.843393	1.18569	1.72622	3.06302	0.8094053	0.8872396	0.039087	0.00274923	0.015515	0.0139177	0.0202075	0.000207973	0.00486386	0.00755552	0.0155505	0.0169735	0.0110238	0.0226385	0.0102575	0.0175737	0.0195088	0.0242687	0.0159451	0.0170545	0.0219683	0.0163229	0.00894064	0.0168387	0.0121617	0.00265155	0.00184099	0.0123087	0.0144901	0.0100704	0.00679614	0.00745722	0.0111541	0.00426562	0.00997059	0.0137269	0.0115839	0.00411151	0.0182122	0.0283352	0.00372706	0.00170986	0.00138928	0.00825857	0.00595936	0.00258481	0.00470882	0.00151755	0.00464014	0.00783147	0.00664015	0.00597408	0.00411937	0.0295782	0.0210961	0.000624422	0.000429188	0.00759353	0.00903771	0.0106863	0.00985775	0.0374876	0.0202764	0.00158143	0.0133907	0.0106413	0.00596938	0.00376379	0.0117539	0.00737375	0.0153825	0.012449	0.0019977	0.00465825	0.0349738	0.0489051	0.00151656	0.00504713	0.00405133	0.0106092	0.00509106	0.00131664	0.00688317	0.00822409	0.0080174	0.0141938	0.0255153	0.00979469	0.000375424	0.0104669	0.00222357	0.470126	0.529874	6.065162
12384	-3879.306	-4024.628	145.3224	0.28831	0.0893143	0.085377	0.0337033	0.100857	0.000110465	0.0452917	0.0279312	0.0944018	0.149198	0.0231996	0.129125	0.0558845	0.0396843	0.162675	0.102877	0.114603	0.0951691	0.146997	0.0472821	0.0874167	0.0942218	0.0640154	0.042927	0.0039818	0.085648	0.0720605	0.0982373	0.0265663	0.0326642	0.068415	0.00691017	0.0698368	0.0465297	0.0676267	0.0389322	0.0888399	0.182918	0.0350514	0.00952024	0.0103999	0.00989233	0.0361895	0.0292387	0.0524002	0.0277725	0.033429	0.226699	0.069304	0.00444591	0.0872887	0.00384876	0.0379415	0.0338707	0.0222185	0.0609984	0.0535218	0.0161793	0.0122665	0.048719	0.0483043	0.0423804	0.0354605	0.00734229	0.0507282	0.0801595	0.0173911	0.0407719	0.0476874	0.0611188	0.00698925	0.0851233	0.0945065	0.0209561	0.156422	0.107431	0.0745467	0.00706558	0.0386938	0.00438375	0.239024	0.0923062	0.0838866	0.0233098	0.0319848	0.194925	0.0538091	0.0511524	0.00396159	1.141386	0.8586137	0.320482	0.574089	0.841019	1.18903	1.74189	3.1203	0.8228017	0.7522551	0.0502917	0.0155796	0.0148928	0.00587907	0.0175932	1.92692e-05	0.00790051	0.00487221	0.0164671	0.0260255	0.00404685	0.022524	0.00974827	0.00692237	0.0283764	0.0179455	0.0199909	0.0166009	0.0256415	0.00824771	0.0152486	0.0164357	0.0111666	0.00748802	0.000694569	0.0149401	0.01257	0.0171361	0.00463413	0.00569782	0.011934	0.00120538	0.0121821	0.00811645	0.0117965	0.00679118	0.0154969	0.0319075	0.00611423	0.00166067	0.00181411	0.00172558	0.00631276	0.00510029	0.00914049	0.00484453	0.00583122	0.0395446	0.0120891	0.000775528	0.0152263	0.000671363	0.00661837	0.00590827	0.00387571	0.0106403	0.00933613	0.00282225	0.00213972	0.00849836	0.00842601	0.00739267	0.00618559	0.00128076	0.00884884	0.0139827	0.00303363	0.00711209	0.0083184	0.0106613	0.00121918	0.0148486	0.0164853	0.0036555	0.0272857	0.0187399	0.0130036	0.00123249	0.0067496	0.000764685	0.0416944	0.0161015	0.0146328	0.00406607	0.00557931	0.034002	0.00938625	0.00892282	0.000691044	0.429307	0.570693	5.732757
12420	-3865.722	-4011.297	145.5751	0.275207	0.106738	0.0479889	0.00312847	0.0637238	0.000216082	0.027405	0.0436478	0.0546178	0.137528	0.0521655	0.0883666	0.0658571	0.0423563	0.0995936	0.0587122	0.109394	0.0799319	0.139202	0.0419061	0.0732699	0.116827	0.0787092	0.0111115	0.00452337	0.047283	0.0817743	0.0267332	0.028482	0.0255984	0.0490621	0.0453674	0.0875014	0.0566555	0.0577388	0.0276021	0.137625	0.287898	0.0293177	0.0309905	0.00509039	0.00980105	0.0287876	0.0239969	0.0166178	0.018279	0.0243917	0.302675	0.0569707	0.0113807	0.0682565	0.0119052	0.0573173	0.0633913	0.0385554	0.058226	0.0742422	0.00927516	0.00215088	0.0689411	0.0267198	0.0146144	0.0433748	0.0357344	0.0646907	0.0765162	0.0504795	0.0928364	0.0208993	0.110864	0.0133562	0.0507391	0.0948522	0.0103597	0.160472	0.0704553	0.0516766	0.0131958	0.0152259	0.00757472	0.257701	0.126217	0.0658669	0.0222504	0.0251637	0.22185	0.019195	0.00373826	0.0100898	1.147256	0.8527442	0.296002	0.552267	0.830912	1.2035	1.81072	3.37836	0.8802562	0.7432904	0.0494201	0.0191674	0.00861759	0.000561793	0.0114432	3.88029e-05	0.00492124	0.00783804	0.00980796	0.0246965	0.0093676	0.0158684	0.0118263	0.00760612	0.0178845	0.0105432	0.0196445	0.0143537	0.0249971	0.00752528	0.0131574	0.0209791	0.0141342	0.00199534	0.000812282	0.00849083	0.0146846	0.00480061	0.00511465	0.00459682	0.0088103	0.00814682	0.015713	0.0101739	0.0103684	0.00495664	0.0247139	0.0516992	0.00526471	0.00556511	0.000914104	0.00176002	0.00516952	0.00430923	0.00298414	0.00328244	0.00438013	0.0543527	0.0102305	0.00204368	0.0122571	0.00213787	0.0102927	0.0113835	0.00692358	0.0104559	0.013332	0.00166558	0.000386244	0.0123801	0.0047982	0.00262438	0.00778901	0.00641699	0.0116168	0.0137404	0.00906483	0.0166711	0.00375298	0.0199083	0.00239843	0.00911144	0.017033	0.00186034	0.0288167	0.012652	0.0092798	0.00236963	0.00273419	0.00136023	0.0462766	0.0226654	0.011828	0.0039956	0.00451876	0.0398386	0.00344693	0.000671297	0.00181186	0.426372	0.573628	5.568717
12456	-3872.572	-4018.233	145.6613	0.244281	0.0290337	0.109122	0.0430978	0.107425	0.00154949	0.0358536	0.0372238	0.0824713	0.0690137	0.0383137	0.121565	0.0531657	0.0501975	0.0842824	0.0537449	0.169348	0.0862482	0.160971	0.0349233	0.0668039	0.188072	0.0320806	0.0128492	0.00499548	0.0873563	0.0907028	0.0402526	0.0229816	0.0289582	0.0805254	0.0591301	0.0416123	0.050484	0.0231719	0.0298721	0.029474	0.306868	0.0222935	0.0229017	0.0106679	0.0284264	0.0456466	0.00737096	0.00936802	0.0164216	0.0254832	0.326796	0.0797599	0.0213072	0.0707683	0.013767	0.0604156	0.0452385	0.0291852	0.0673318	0.0838806	0.00403197	0.00476676	0.0569875	0.0312889	0.0177511	0.0666157	0.023749	0.0634703	0.0576295	0.0474834	0.074657	0.0150349	0.0548132	0.0534109	0.058674	0.0896895	0.0202523	0.0923161	0.153814	0.079274	0.0157644	0.0337683	0.0261518	0.21616	0.0754974	0.00971191	0.0434859	0.0232086	0.200414	0.0286089	0.0201098	0.0155951	1.152246	0.8477539	0.329597	0.581995	0.844615	1.18397	1.71823	3.03401	0.8025238	0.7357402	0.0438626	0.00521323	0.0195936	0.00773855	0.019289	0.000278224	0.0064378	0.00668382	0.0148084	0.012392	0.00687952	0.0218279	0.00954632	0.00901335	0.0151336	0.00965031	0.0304078	0.0154865	0.0289037	0.00627075	0.0119952	0.0337697	0.00576033	0.00230717	0.000896977	0.0156855	0.0162864	0.00722768	0.00412653	0.00519967	0.014459	0.0106173	0.00747182	0.00906479	0.00416069	0.00536377	0.00529228	0.0551005	0.00400298	0.00411218	0.00191551	0.00510418	0.0081962	0.00132351	0.0016821	0.00294863	0.0045757	0.0586788	0.0143215	0.00382588	0.012707	0.00247197	0.0108481	0.00812293	0.00524044	0.01209	0.0150614	0.000723972	0.000855909	0.0102325	0.00561817	0.00318734	0.0119614	0.00426432	0.0113966	0.0103478	0.00852602	0.0134052	0.00269963	0.00984213	0.00959035	0.0105354	0.0161044	0.00363645	0.0165761	0.0276184	0.0142343	0.00283061	0.00606336	0.00469577	0.0388132	0.0135561	0.00174385	0.00780824	0.00416728	0.0359859	0.00513696	0.00361086	0.00280021	0.423877	0.576123	5.569238
12492	-3866.417	-4012.844	146.4279	0.251535	0.120234	0.0902277	0.0456192	0.0582387	6.67772e-05	0.0516505	0.0145696	0.0647956	0.0459961	0.0367928	0.0607658	0.0283494	0.0674769	0.114723	0.119892	0.133793	0.0435798	0.135242	0.0523841	0.0603444	0.139017	0.0367013	0.00104186	0.0144356	0.0701178	0.0769224	0.0588989	0.0268864	0.0167309	0.0779662	0.0210858	0.0561153	0.0364578	0.0698436	0.0262347	0.0539976	0.270771	0.0201703	0.00698717	0.0128195	0.00804716	0.0321208	0.0207382	0.00392004	0.0159698	0.00814996	0.175951	0.0332603	0.0141731	0.0147679	0.00159933	0.0311056	0.0370734	0.0621681	0.0217197	0.0726659	0.0157594	0.00147955	0.0614335	0.0563202	0.0146776	0.0473615	0.0237328	0.0245822	0.0247419	0.0647223	0.076136	0.0396826	0.0810619	0.0640514	0.0695163	0.106405	0.0236251	0.123713	0.147003	0.0655481	0.0349906	0.0335115	0.00631913	0.197789	0.135597	0.0130221	0.00844185	0.0395062	0.157807	0.0867386	0.0145029	0.0115058	1.180214	0.819786	0.282718	0.540038	0.825128	1.21193	1.85172	3.53709	0.9134559	0.6946079	0.0491838	0.0235098	0.0176426	0.00892012	0.0113877	1.30572e-05	0.0100994	0.00284885	0.0126698	0.00899381	0.00719425	0.0118818	0.00554327	0.013194	0.0224323	0.0234429	0.0261612	0.00852135	0.0264445	0.0102429	0.0117994	0.0271827	0.00717637	0.00020372	0.00282266	0.0137104	0.015041	0.0115167	0.00525721	0.00327146	0.0152451	0.00412299	0.0109725	0.00712875	0.0136568	0.00512979	0.0105584	0.052945	0.00394399	0.00136623	0.00250665	0.00157349	0.00628072	0.00405503	0.000766503	0.00312264	0.0015936	0.0344045	0.00650353	0.00277133	0.00288762	0.000312724	0.00608221	0.00724912	0.012156	0.00424695	0.0142087	0.00308151	0.000289303	0.0120124	0.0110125	0.00286996	0.0092608	0.00464058	0.00480667	0.0048379	0.0126554	0.0148872	0.0077593	0.0158504	0.0125242	0.0135928	0.0208058	0.00461952	0.0241902	0.0287441	0.0128169	0.00684185	0.00655264	0.00123561	0.0386744	0.0265139	0.00254626	0.00165067	0.00772482	0.0308567	0.0169604	0.00283582	0.00224977	0.409893	0.590107	5.114194
12528	-3872.808	-4017.296	144.4879	0.19859	0.070215	0.0452529	0.0770681	0.104116	0.000279667	0.0502735	0.0290738	0.0322402	0.0787973	0.0751132	0.149019	0.0567439	0.0371765	0.137274	0.110996	0.149098	0.0652891	0.196539	0.0386912	0.104872	0.173848	0.0384229	0.0118467	0.00888643	0.071517	0.074215	0.0249422	0.0880626	0.0179638	0.0723393	0.00738884	0.13396	0.0450098	0.042012	0.03615	0.0604581	0.185151	0.0556923	0.0542505	0.00295861	0.0133521	0.027852	0.0106114	0.0101876	0.0148801	0.0121873	0.287736	0.0937999	0.0196105	0.0095685	0.00768006	0.0309517	0.0539692	0.0831388	0.004456	0.0132985	0.0308561	0.0200702	0.267079	0.0143355	0.021801	0.0480741	0.0212951	0.0970522	0.0487897	0.0421078	0.040339	0.0780532	0.132814	0.0776771	0.0843046	0.0869619	0.0478588	0.150031	0.193602	0.187588	0.0130509	0.0289654	0.00177635	0.240681	0.125789	0.102732	0.0398128	0.0456626	0.0580402	0.0385514	0.0229374	0.00222956	1.13384	0.8661601	0.272066	0.530016	0.82032	1.21904	1.88673	3.67558	0.941226	0.7639175	0.0324706	0.0114806	0.00739911	0.0126011	0.0170236	4.57272e-05	0.00822	0.00475374	0.00527146	0.0128838	0.0122814	0.0243655	0.00927795	0.00607856	0.0224451	0.0181485	0.0243783	0.0106751	0.0321352	0.00632623	0.0171472	0.0284251	0.00628236	0.00193701	0.00145298	0.0116934	0.0121346	0.0040782	0.0143987	0.00293719	0.0118279	0.00120812	0.0219032	0.00735935	0.00686921	0.00591073	0.00988525	0.0302733	0.00910601	0.00887028	0.000483749	0.00218314	0.00455396	0.00173502	0.00166574	0.00243298	0.0019927	0.0470465	0.0153368	0.00320644	0.0015645	0.00125573	0.00506078	0.00882427	0.0135937	0.000728582	0.00217438	0.00504515	0.00328159	0.043669	0.00234393	0.00356459	0.00786039	0.00348188	0.0158686	0.00797739	0.00688487	0.00659565	0.0127622	0.0217158	0.0127007	0.0137843	0.0142188	0.00782519	0.0245309	0.031655	0.0306717	0.0021339	0.00473601	0.000290444	0.0393528	0.0205672	0.0167972	0.00650962	0.00746609	0.0094899	0.00630337	0.0037504	0.000364546	0.43308	0.56692	6.115993
