Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
11088	-3788.367	-3933.312	144.9455	0.123711	0.126931	0.0553934	0.0255231	0.0604167	0.0336121	0.0332321	0.00255283	0.0775677	0.0682406	0.0426655	0.0985144	0.0459778	0.0242953	0.0999078	0.102887	0.129921	0.0747625	0.184159	0.0433711	0.0976086	0.120167	0.0720748	0.00418633	0.00353339	0.0460428	0.0855434	0.0271211	0.0642743	0.0226287	0.049798	0.0332969	0.0638821	0.0622887	0.0585792	0.0134489	0.0890738	0.221496	0.0499967	0.0172413	0.00890642	0.0291234	0.0194997	0.0292275	0.0171106	0.0168704	0.0994712	0.237336	0.0337059	0.0150329	0.0195701	0.0727761	0.222993	0.00868081	0.0467848	0.0555351	0.261745	0.110451	0.00650141	0.0447885	0.074648	0.0222116	0.0547319	0.0764396	0.00995398	0.180091	0.0358389	0.0209088	0.0932181	0.188769	0.00421209	0.0156091	0.0147091	0.00926061	0.0708753	0.0241549	0.0255185	0.112278	0.295794	0.0286266	0.00835686	0.066834	0.0633179	0.0837697	0.118789	0.0613587	0.0292258	0.028792	0.0106872	1.048276	0.9517239	0.320471	0.57408	0.841015	1.18904	1.74192	3.1204	0.8228253	0.9078944	0.0211797	0.021731	0.00948353	0.00436964	0.0103435	0.0057545	0.00568944	0.000437053	0.0132798	0.011683	0.00730448	0.016866	0.00787154	0.00415943	0.0171045	0.0176147	0.0222428	0.0127996	0.0315286	0.00742527	0.0167109	0.020573	0.0123394	0.000716713	0.000604928	0.00788268	0.0146453	0.00464321	0.011004	0.0038741	0.00852557	0.00570054	0.0109368	0.010664	0.0100289	0.0023025	0.0152497	0.0379209	0.00855959	0.00295176	0.00152481	0.00498601	0.00333841	0.00500383	0.00292938	0.00288826	0.0170298	0.0406326	0.00577056	0.00257367	0.00335046	0.0124595	0.0381771	0.00148618	0.0080097	0.00950779	0.0448116	0.0189095	0.00111306	0.00766794	0.01278	0.00380269	0.00937028	0.0130867	0.00170415	0.0308321	0.00613573	0.00357966	0.0159592	0.0323178	0.000721123	0.00267232	0.00251825	0.00158545	0.0121341	0.00413539	0.00436886	0.0192224	0.0506409	0.00490096	0.00143072	0.0114422	0.0108402	0.0143416	0.020337	0.0105048	0.00500355	0.00492928	0.00182968	0.475862	0.524138	5.841013
11124	-3793.036	-3936.703	143.6668	0.347102	0.0727608	0.114983	0.0266553	0.0664861	0.0270637	0.010272	0.0343655	0.103001	0.0883513	0.0270956	0.119248	0.0517123	0.039263	0.152576	0.0568237	0.138467	0.101213	0.129236	0.0509099	0.101618	0.16032	0.0502918	0.0142947	0.000738318	0.0516656	0.119446	0.0274129	0.0602772	0.0223309	0.0467673	0.0471707	0.0623748	0.0703805	0.0713136	0.0464471	0.0944847	0.234832	0.0432392	0.0447003	0.00471552	0.0311717	0.0590095	0.00751514	0.0150899	0.039477	0.0997638	0.275606	0.0801484	0.0383836	0.0144468	0.0634299	0.266065	0.0272389	0.0477842	0.0286274	0.25543	0.118519	0.0593355	0.0368783	0.0319932	0.0382568	0.0250146	0.0836374	0.00551614	0.108934	0.0467645	0.00184949	0.089974	0.160621	0.0295167	0.0215374	0.00333345	0.0234027	0.0814173	0.06776	0.0306226	0.0837507	0.439825	0.0210976	0.0491862	0.052165	0.090447	0.124015	0.0685044	0.0202939	0.0376892	0.0595292	0.00197869	1.128856	0.8711436	0.300116	0.555997	0.832659	1.20097	1.79857	3.33205	0.8702759	0.7717045	0.0526314	0.0110328	0.017435	0.00404177	0.0100813	0.00410369	0.00155755	0.00521087	0.0156181	0.0133968	0.00410853	0.0180817	0.00784118	0.00595349	0.0231352	0.00861622	0.0209959	0.015347	0.0195962	0.00771951	0.0154085	0.0243094	0.00762579	0.00216752	0.000111952	0.0078341	0.0181116	0.00415664	0.00913989	0.00338606	0.00709137	0.00715254	0.00945795	0.0106719	0.0108134	0.00704282	0.0143268	0.0356078	0.00655639	0.00677795	0.000715019	0.0047266	0.00894767	0.00113953	0.0022881	0.00598594	0.0151273	0.0417904	0.012153	0.00582014	0.00219059	0.00961794	0.0403437	0.00413026	0.00724557	0.00434079	0.038731	0.0179712	0.0089971	0.00559189	0.00485116	0.00580091	0.00379298	0.012682	0.000836417	0.0165178	0.00709094	0.00028044	0.0136428	0.0243552	0.00447565	0.00326573	0.000505454	0.00354858	0.0123454	0.0102745	0.00464333	0.0126992	0.066691	0.00319905	0.00745815	0.00790983	0.0137146	0.0188045	0.0103874	0.00307718	0.00571485	0.00902647	0.00030003	0.435572	0.564428	6.594962
11160	-3801.166	-3945.393	144.2264	0.282292	0.0288648	0.105236	0.00210854	0.0901327	0.0161057	0.0177782	0.0616921	0.0264007	0.0213249	0.050998	0.116517	0.0557292	0.0305072	0.114539	0.0418428	0.121906	0.136739	0.160232	0.0304395	0.173632	0.0923346	0.0506642	0.0377746	0.0034465	0.0678215	0.127115	0.036098	0.0433361	0.0250351	0.0610523	0.0374463	0.0592051	0.090047	0.0777372	0.0315625	0.103448	0.253695	0.0320132	0.0102709	0.017701	0.014894	0.0453233	0.0124335	0.00502628	0.039486	0.0586305	0.207784	0.0554856	0.0769436	0.0174552	0.0966105	0.357967	0.00210025	0.07061	0.0464341	0.293335	0.0703097	0.0389673	0.0262567	0.00456704	0.0109231	0.0290155	0.0374631	0.0090771	0.116102	0.153267	0.0109894	0.0148717	0.149709	0.0324943	0.0196066	0.0111652	0.0124638	0.059108	0.0631191	0.0486655	0.16495	0.408211	0.0456045	0.0898661	0.0538009	0.0580714	0.0949464	0.0970411	0.0270463	0.00733202	0.0386306	0.000925295	1.175923	0.8240766	0.30627	0.561529	0.835235	1.19727	1.78085	3.26509	0.8555978	0.700791	0.04447	0.00454713	0.0165781	0.000332163	0.0141988	0.00253717	0.00280064	0.00971848	0.00415895	0.00335935	0.00803382	0.0183552	0.00877915	0.00480586	0.0180436	0.00659159	0.0192042	0.0215408	0.0252417	0.00479521	0.0273527	0.0145457	0.00798124	0.00595071	0.000542934	0.0106841	0.0200246	0.00568659	0.00682684	0.00394384	0.00961771	0.00589899	0.00932671	0.0141853	0.0122461	0.0049721	0.0162963	0.0399652	0.00504311	0.00161799	0.00278847	0.00234629	0.00713987	0.00195868	0.000791801	0.00622032	0.00923618	0.0327327	0.00874077	0.0121211	0.00274976	0.0152193	0.0563912	0.000330857	0.0111233	0.00731486	0.0462098	0.011076	0.0061386	0.00413627	0.000719455	0.00172074	0.00457087	0.00590165	0.00142994	0.0182898	0.0241445	0.00173118	0.00234278	0.023584	0.0051189	0.00308867	0.00175888	0.00196345	0.00931141	0.00994329	0.00766638	0.025985	0.0643064	0.00718417	0.0141568	0.00847537	0.00914812	0.0149571	0.0152871	0.00426066	0.00115503	0.00608557	0.000145764	0.412038	0.587962	6.34791
11196	-3805.203	-3949.805	144.6018	0.335912	0.0263543	0.160837	0.0294884	0.0695129	0.00908076	0.0152275	0.0168238	0.074381	0.0316697	0.0749459	0.176419	0.0820309	0.0235892	0.073197	0.0641663	0.110606	0.0567091	0.220241	0.10418	0.0801661	0.0884355	0.0418258	0.000438004	0.00727837	0.0546809	0.0958315	0.033405	0.0244329	0.0172498	0.0376574	0.0493768	0.0213011	0.0391256	0.0802633	0.0418101	0.0538767	0.254927	0.0192056	0.0154975	0.0132661	0.0128962	0.030312	0.00957526	0.0349245	0.013194	0.116068	0.0294363	0.0417363	0.184615	0.112369	0.058558	0.111992	0.402838	0.144721	0.0016347	0.265283	0.0278144	0.056497	0.0280577	0.00602682	0.0838595	0.0441248	0.133332	0.0197028	0.0352558	0.0262696	0.089535	0.10286	0.052126	0.0221776	0.015958	0.231397	0.00747153	0.0358771	0.171786	0.0133274	0.0204106	0.0297466	0.0225034	0.03333	0.0690453	0.111096	0.0567399	0.0540619	0.0298895	0.0678391	0.00685161	0.00209817	1.116427	0.8835734	0.322321	0.575693	0.841752	1.188	1.73704	3.1025	0.8186635	0.7914298	0.0550437	0.00431851	0.0263554	0.00483206	0.0113906	0.001488	0.00249524	0.00275681	0.0121883	0.0051895	0.0122809	0.0289086	0.0134419	0.0038654	0.0119943	0.0105145	0.0181242	0.00929255	0.0360894	0.0170712	0.0131363	0.0144913	0.00685371	7.17728e-05	0.00119266	0.00896019	0.0157033	0.00547385	0.00400365	0.00282662	0.00617067	0.00809106	0.00349047	0.00641126	0.0131522	0.00685115	0.00882842	0.0417732	0.0031471	0.00253948	0.00217382	0.00211322	0.00496703	0.00156903	0.00572284	0.00216201	0.0190192	0.00482353	0.00683905	0.0302516	0.0184131	0.00959552	0.0183514	0.0660104	0.0237144	0.000267867	0.0434702	0.00455777	0.00925779	0.00459763	0.000987575	0.0137415	0.00723045	0.0218483	0.00322856	0.00577713	0.00430463	0.0146715	0.0168549	0.00854154	0.0036341	0.00261493	0.0379176	0.00122431	0.00587894	0.0281495	0.00218387	0.00334455	0.00487438	0.00368749	0.00546156	0.011314	0.0182046	0.00929759	0.00885876	0.00489779	0.0111164	0.00112273	0.000343813	0.441787	0.558213	6.102644
11232	-3810.573	-3958.026	147.4534	0.169077	0.0776155	0.0737029	0.0673044	0.0672028	0.012524	0.00372718	0.0197377	0.0404739	0.0372538	0.0403858	0.0910478	0.0385549	0.054493	0.0986411	0.0491137	0.103586	0.0730112	0.230099	0.0359084	0.0521459	0.114723	0.0406884	0.0139827	0.0037672	0.0543299	0.0501217	0.0251193	0.0172333	0.0109166	0.0319131	0.0450675	0.0486497	0.0436443	0.0346864	0.0250259	0.0507618	0.168463	0.0309814	0.0110057	0.0274957	0.0101235	0.0123007	0.0149685	0.011682	0.0168397	0.0103113	0.030126	0.0413486	0.132417	0.0333492	0.0277321	0.0534119	0.15376	0.127726	0.000662143	0.196113	0.0199574	0.00592193	0.0236605	0.0040468	0.104251	0.024193	0.0601274	0.00611912	0.012348	0.0312757	0.0906643	0.0328804	0.0131371	0.022908	0.00811283	0.237378	0.0134372	0.0425876	0.0799759	0.0291783	0.0375016	0.0369246	0.00529698	0.0241068	0.0443914	0.070474	0.0864465	0.056604	0.026298	0.0330006	0.0194447	0.0578057	1.199157	0.8008432	0.253312	0.511872	0.811454	1.23236	1.95361	3.9477	0.9928707	0.6678386	0.0374271	0.017181	0.0163149	0.0148986	0.0148761	0.00277233	0.000825052	0.00436916	0.00895933	0.00824654	0.00893983	0.0201544	0.00853455	0.0120626	0.0218353	0.0108719	0.0229298	0.0161618	0.0509349	0.00794871	0.0115431	0.0253951	0.00900681	0.00309523	0.00083391	0.0120265	0.011095	0.00556043	0.00381478	0.00241651	0.00706432	0.00997618	0.0107692	0.00966114	0.00767821	0.00553975	0.0112367	0.0372912	0.00685806	0.00243624	0.00608648	0.00224094	0.00272289	0.00331344	0.00258595	0.00372766	0.00228253	0.00666871	0.00915297	0.0293119	0.0073822	0.0061388	0.0118233	0.0340364	0.0282736	0.000146573	0.0434117	0.00441778	0.00131088	0.00523752	0.000895804	0.023077	0.00535538	0.0133099	0.00135453	0.00273336	0.00692322	0.0200695	0.00727843	0.00290804	0.00507094	0.00179586	0.0525462	0.00297448	0.00942723	0.0177035	0.00645893	0.0083014	0.00817367	0.00117254	0.0053363	0.00982653	0.0156002	0.0191359	0.0125299	0.00582135	0.00730503	0.0043043	0.0127959	0.400422	0.599578	4.517509
11268	-3812.983	-3960.617	147.6338	0.270649	0.0721366	0.0351244	0.0151831	0.0260974	0.0402878	0.0155166	0.0519864	0.0671272	0.0522005	0.00303798	0.0439813	0.0394381	0.0398572	0.0593045	0.0618464	0.0679286	0.0941864	0.179478	0.00930319	0.115739	0.0776821	0.0683018	0.000744961	0.000667376	0.0232927	0.060348	0.0212902	0.0783221	0.0457985	0.0535398	0.0127635	0.0277517	0.0474129	0.0205557	0.0308131	0.0484135	0.149217	0.032346	0.0172535	0.0170826	0.00455195	0.0221552	0.0114242	0.00949508	0.0200817	0.0167642	0.162414	0.0556686	0.0423882	0.028155	0.0763049	0.155777	0.0097271	0.00445737	0.0270929	0.0444043	0.0408063	0.0477031	0.0210474	0.000956168	0.0302049	0.019411	0.00801514	0.00707629	0.107313	0.0856122	0.0152412	0.0039155	0.0804927	0.0292852	0.0199147	8.53064e-05	0.00139333	0.0595062	0.0551528	0.0227467	0.0669446	0.257424	0.0654851	0.0404838	0.0372925	0.0341735	0.0940408	0.0191412	0.0171385	0.0220903	0.0444767	0.0211341	1.084462	0.9155379	0.234033	0.492487	0.801739	1.24729	2.03051	4.27291	1.050109	0.8442322	0.0635241	0.0169312	0.00824405	0.00356364	0.00612533	0.00945597	0.00364191	0.0122018	0.0157554	0.012252	0.000713046	0.0103229	0.00925652	0.0093549	0.0139194	0.014516	0.0159436	0.0221065	0.0421254	0.00218355	0.0271652	0.0182328	0.0160311	0.00017485	0.00015664	0.00546703	0.0141643	0.00499703	0.018383	0.0107494	0.0125663	0.00299573	0.0065136	0.0111283	0.00482463	0.00723214	0.0113631	0.0350227	0.00759193	0.00404957	0.00400947	0.00106839	0.00520006	0.00268139	0.00222859	0.00471337	0.00393473	0.0381201	0.013066	0.00994894	0.00660826	0.0179096	0.0365624	0.00228305	0.00104619	0.00635899	0.0104221	0.00957766	0.0111964	0.00494004	0.000224423	0.00708939	0.00455596	0.00188124	0.00166088	0.0251875	0.0200941	0.00357726	0.000919007	0.0188925	0.00687353	0.00467418	2.00223e-05	0.000327029	0.0139667	0.0129449	0.00533889	0.0157126	0.0604199	0.01537	0.00950195	0.00875293	0.00802088	0.0220724	0.00449264	0.00402258	0.00518481	0.0104391	0.00496038	0.457769	0.542231	4.260572
11304	-3796.482	-3942.379	145.8968	0.481391	0.0473171	0.0753814	0.0415559	0.0520427	0.0361549	0.0319104	0.0130316	0.0501848	0.0426202	0.021645	0.0841257	0.0239598	0.0500562	0.0711954	0.0756964	0.129365	0.0474386	0.144391	0.0308974	0.0872373	0.103353	0.0539247	0.00311299	0.0076392	0.1023	0.125195	0.048442	0.0397649	0.0269738	0.0534713	0.0553223	0.0641036	0.0420734	0.0809413	0.0161996	0.0509797	0.13522	0.0412114	0.0188324	0.0156042	0.0131931	0.0552904	0.0145808	0.0134688	0.0248712	0.0131757	0.0415563	0.0561962	0.234825	0.0654457	0.0645942	0.0701235	0.301548	0.137427	0.00393167	0.16404	0.0090413	0.0423368	0.0106199	0.000718155	0.0656585	0.0147907	0.0582107	0.0085913	0.0362363	0.0383997	0.0747042	0.0280161	0.0316722	0.0432925	0.0252705	0.191651	0.018343	0.0336682	0.0456664	0.0276654	0.0560068	0.0201813	0.0226519	0.031262	0.0397213	0.11469	0.0914303	0.0234844	6.70328e-05	0.0484963	0.0276296	0.0311676	1.077128	0.9228717	0.288766	0.545641	0.827789	1.20804	1.83271	3.46301	0.8981511	0.8567891	0.0906938	0.00891451	0.0142018	0.0078291	0.00980481	0.00681157	0.00601191	0.00245514	0.0094548	0.00802961	0.00407791	0.0158492	0.004514	0.00943055	0.0134132	0.0142612	0.0243722	0.00893741	0.0272032	0.00582105	0.0164355	0.0194716	0.0101594	0.000586485	0.00143922	0.0192733	0.0235867	0.00912645	0.00749168	0.00508184	0.010074	0.0104227	0.0120771	0.00792661	0.0152493	0.003052	0.00960454	0.0254754	0.00776421	0.00354802	0.00293982	0.00248557	0.0104167	0.00274701	0.00253751	0.00468572	0.0024823	0.00782918	0.0105873	0.0442409	0.0123299	0.0121695	0.0132112	0.0568115	0.0258912	0.000740725	0.0309051	0.00170337	0.00797622	0.00200079	0.0001353	0.01237	0.00278657	0.0109669	0.0016186	0.00682691	0.00723448	0.0140742	0.00527822	0.00596703	0.00815628	0.00476094	0.0361069	0.00345581	0.00634307	0.00860352	0.00521215	0.0105516	0.00380214	0.00426761	0.00588973	0.00748348	0.0216074	0.0172254	0.00442445	1.26289e-05	0.00913667	0.0052054	0.00587197	0.461436	0.538564	5.307872
11340	-3801.479	-3946.698	145.2188	0.427887	0.132932	0.0533289	0.0194698	0.0413126	0.0440508	0.0207558	0.0388895	0.0205574	0.113586	0.0662224	0.116339	0.0633326	0.0718067	0.106367	0.0816277	0.130099	0.0874861	0.205923	0.0680268	0.0798294	0.13848	0.0370205	0.0141482	0.0223236	0.0563857	0.0688694	0.0123937	0.050347	0.0213153	0.0769631	0.015322	0.100415	0.0677422	0.0766393	0.035669	0.0945881	0.151693	0.0222571	0.0192892	0.00375917	0.0119316	0.0119166	0.0095839	0.0258978	0.0246851	0.0710248	0.238266	0.0337099	0.0423691	0.0462697	0.119695	0.274097	0.0133028	0.0370316	0.0733883	0.0852396	0.0861967	0.024241	0.0136306	0.00304065	0.0121548	0.00950781	0.0217159	0.0263566	0.0747406	0.090211	0.00855084	0.0297549	0.0736317	0.0243604	0.0192643	0.00010431	0.0154585	0.0744528	0.0890081	0.0318463	0.0318989	0.360363	0.023617	0.0245586	0.05097	0.0623988	0.0913681	0.0016427	0.0237738	0.0509752	0.0481866	0.0230871	1.078971	0.9210295	0.31316	0.567654	0.838067	1.19322	1.76164	3.19325	0.8395123	0.8536188	0.0748719	0.0232605	0.00933152	0.00340683	0.0072289	0.00770803	0.00363186	0.00680491	0.00359715	0.0198753	0.0115876	0.0203571	0.011082	0.0125648	0.0186122	0.0142832	0.0227648	0.0153084	0.0360325	0.0119033	0.0139686	0.0242313	0.00647786	0.00247566	0.00390619	0.00986639	0.0120508	0.00216865	0.00880974	0.00372975	0.013467	0.00268105	0.0175707	0.0118535	0.0134104	0.00624138	0.0165511	0.0265432	0.00389456	0.00337523	0.000657781	0.00208779	0.00208517	0.00167699	0.0045316	0.00431941	0.0124279	0.0416918	0.00589858	0.00741376	0.00809629	0.0209442	0.0479616	0.00232773	0.0064798	0.0128415	0.0149153	0.0150827	0.0042417	0.00238508	0.000532054	0.00212685	0.00166368	0.00379987	0.00461189	0.0130781	0.0157852	0.00149623	0.00520653	0.0128841	0.0042626	0.00337087	1.82522e-05	0.00270494	0.0130278	0.0155747	0.00557247	0.00558168	0.0630564	0.00413251	0.00429727	0.00891874	0.0109186	0.0159876	0.00028744	0.00415995	0.00891966	0.00843172	0.00403979	0.460515	0.539485	5.714927
11376	-3807.132	-3950.595	143.4629	0.312031	0.104268	0.0341476	0.0777187	0.103326	0.0705346	0.0133661	0.0958253	0.0655326	0.0992066	0.0393405	0.173723	0.0636333	0.0363719	0.162523	0.108354	0.164133	0.0902928	0.280306	0.0280904	0.120561	0.203391	0.0779219	0.0119196	0.00803662	0.0435843	0.0916889	0.0499938	0.0765056	0.0723926	0.0698974	0.0303264	0.114862	0.0828424	0.0635203	0.0450001	0.0840302	0.238923	0.0342406	0.00485164	0.0121338	0.0191331	0.0510565	0.0215485	0.00399631	0.0238168	0.0638714	0.282539	0.0396513	0.0223379	0.0445987	0.0636938	0.301807	0.0176143	0.0615911	0.0364018	0.0330141	0.100307	0.043107	0.029277	0.00808108	0.138049	0.0204282	0.0475784	0.0389878	0.111963	0.171823	0.00452496	0.0912685	0.0121711	0.0416301	0.0304063	5.10294e-05	0.0378647	0.0404093	0.0958335	0.0165618	0.114078	0.330295	0.0695073	0.0263655	0.0901039	0.0351088	0.135065	0.0547213	0.00551387	0.0357418	0.0183842	0.0296925	1.145894	0.8541063	0.339581	0.590527	0.848459	1.17861	1.6934	2.94481	0.7809458	0.7453626	0.046084	0.0153994	0.00504327	0.0114783	0.0152602	0.0104173	0.00197404	0.0141525	0.00967854	0.0146519	0.00581021	0.0256572	0.00939803	0.00537178	0.0240031	0.0160029	0.0242409	0.0133354	0.0413985	0.00414868	0.0178057	0.0300389	0.0115083	0.00176041	0.00118693	0.00643698	0.0135416	0.00738361	0.0112991	0.0106917	0.0103232	0.00447893	0.016964	0.012235	0.00938133	0.00664608	0.0124104	0.0352867	0.00505701	0.00071654	0.00179204	0.00282578	0.00754055	0.00318251	0.000590217	0.00351751	0.00943319	0.0417283	0.00585612	0.00329909	0.0065868	0.00940696	0.044574	0.00260146	0.00909641	0.00537619	0.00487587	0.0148144	0.00636649	0.00432393	0.0011935	0.0203885	0.00301706	0.00702688	0.00575813	0.0165359	0.0253766	0.000668294	0.0134795	0.00179756	0.00614837	0.00449072	7.53656e-06	0.00559225	0.00596807	0.0141537	0.00244602	0.0168483	0.0487813	0.0102656	0.00389394	0.0133075	0.00518523	0.0199477	0.00808181	0.000814345	0.00527872	0.00271517	0.0043853	0.427053	0.572947	6.77092
11412	-3818.399	-3962.773	144.3733	0.116294	0.0750513	0.047747	0.0882719	0.138893	0.0310077	0.0382076	0.0269601	0.0903291	0.113445	0.0280185	0.0796051	0.0769182	0.103318	0.139204	0.23759	0.107084	0.143659	0.137792	0.0376363	0.136336	0.129661	0.0659609	0.0210636	0.0233612	0.0564029	0.126156	0.0485097	0.0426519	0.0410154	0.0619873	0.0180233	0.0590901	0.0792381	0.0452644	0.0653817	0.0780517	0.158319	0.0393722	0.0195716	0.00888041	0.0199351	0.0351211	0.0213635	0.0174799	0.013405	0.0749988	0.184174	0.0211467	0.00694218	0.00739527	0.0899893	0.184322	0.00211969	0.0880295	0.0332763	0.0817658	0.128677	0.0271531	0.0388424	0.0996673	0.100615	0.0102988	0.0345375	0.0202232	0.0979488	0.112396	0.017176	0.0734317	0.0179427	0.00783706	0.0476936	0.000107505	0.0329937	0.0425248	0.0942808	0.0333395	0.180748	0.387547	0.0428094	0.0185699	0.147533	0.0747074	0.146079	0.0297645	0.0104122	0.0369965	0.0113417	0.0349588	1.0707	0.9293005	0.359371	0.607068	0.855803	1.16849	1.64726	2.78264	0.7399882	0.8679377	0.018691	0.0120623	0.00767396	0.0141872	0.022323	0.00498361	0.00614078	0.00433306	0.0145178	0.018233	0.00450318	0.0127942	0.0123624	0.0166053	0.0223731	0.0381858	0.0172107	0.0230891	0.0221462	0.00604896	0.0219122	0.0208393	0.0106013	0.00338536	0.00375464	0.00906514	0.020276	0.00779655	0.00685506	0.00659205	0.00996268	0.00289672	0.00949704	0.0127352	0.00727495	0.0105082	0.0125446	0.0254453	0.00632795	0.00314558	0.00142727	0.00320399	0.00564471	0.00343358	0.0028094	0.00215446	0.0120539	0.0296007	0.00339872	0.00111576	0.00118858	0.0144632	0.0296245	0.00034068	0.0141482	0.00534821	0.0131415	0.0206812	0.00436407	0.0062428	0.0160187	0.016171	0.00165524	0.0055509	0.0032503	0.0157425	0.0180644	0.00276054	0.011802	0.00288378	0.00125958	0.00766538	1.72783e-05	0.00530279	0.00683465	0.0151529	0.00535836	0.0290501	0.062287	0.00688038	0.00298458	0.0237117	0.0120071	0.023478	0.00478379	0.00167346	0.00594613	0.00182285	0.00561863	0.46465	0.53535	6.221951
